customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency_days
183,38,Male,Gloves,Accessories,8160,Alabama,XL,Purple,Summer,2.8,Yes,Store Pickup,Yes,10,Debit Card,Annually,Adults,365
184,58,Male,Skirt,Clothing,2465,Ohio,XL,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,26,Credit Card,Weekly,Seniors,7
185,32,Male,Sneakers,Footwear,2805,Hawaii,L,Cyan,Spring,3.0,Yes,Express,Yes,40,Cash,Fortnightly,Adults,14
186,46,Male,T-shirt,Clothing,2720,Wisconsin,XL,Silver,Summer,4.5,Yes,Store Pickup,Yes,34,Net Banking,Fortnightly,Middle-aged,14
187,39,Male,Backpack,Accessories,4760,Minnesota,S,Lavender,Summer,2.9,Yes,Standard,Yes,31,Debit Card,Annually,Adults,365
188,19,Male,Shoes,Footwear,7990,Georgia,S,Purple,Spring,3.3,Yes,Store Pickup,Yes,1,Net Banking,Bi-Weekly,Young-adults,14
189,50,Male,Hoodie,Clothing,4505,Rajasthan,M,Pink,Spring,3.1,Yes,Express,Yes,5,Net Banking,Bi-Weekly,Middle-aged,14
190,36,Male,Blouse,Clothing,6970,Kerala,M,Maroon,Fall,4.4,Yes,Next Day Air,Yes,4,Credit Card,Weekly,Adults,7
191,65,Male,Coat,Outerwear,5950,Indiana,XL,Beige,Fall,3.0,Yes,Free Shipping,Yes,48,PhonePe,Quarterly,Seniors,90
192,64,Male,Hat,Accessories,6460,Utah,M,Gray,Fall,3.9,Yes,Free Shipping,Yes,29,Cash,Every 3 Months,Seniors,90
193,46,Male,Shoes,Footwear,2465,Nebraska,L,Turquoise,Summer,2.9,Yes,Express,Yes,12,Google Pay,Bi-Weekly,Middle-aged,14
194,36,Male,Belt,Accessories,8500,North Dakota,S,Silver,Fall,3.0,Yes,Standard,Yes,29,PhonePe,Annually,Adults,365
195,51,Male,Backpack,Accessories,7990,Haryana,M,Olive,Spring,3.1,Yes,Express,Yes,15,Debit Card,Quarterly,Middle-aged,90
196,51,Male,Jacket,Outerwear,2125,New York,M,Magenta,Fall,4.3,Yes,Free Shipping,Yes,34,Credit Card,Monthly,Middle-aged,30
197,38,Male,Boots,Footwear,7480,Washington,M,Lavender,Summer,3.9,Yes,Next Day Air,Yes,41,Credit Card,Fortnightly,Adults,14
198,59,Male,Scarf,Accessories,6630,South Carolina,M,Black,Fall,3.2,Yes,2-Day Shipping,Yes,41,Credit Card,Monthly,Seniors,30
199,57,Male,Jewelry,Accessories,3825,Utah,M,Turquoise,Winter,4.8,Yes,Standard,Yes,39,Credit Card,Fortnightly,Middle-aged,14
200,54,Male,Hat,Accessories,6205,Idaho,XL,Green,Summer,3.8,Yes,Express,Yes,32,Cash,Weekly,Middle-aged,7
201,25,Male,Dress,Clothing,5185,Pennsylvania,S,Teal,Summer,3.3,Yes,Next Day Air,Yes,29,PhonePe,Monthly,Young-adults,30
202,69,Male,Blouse,Clothing,1870,Haryana,S,Beige,Fall,4.3,Yes,Free Shipping,Yes,15,Net Banking,Annually,Seniors,365
203,57,Male,Hat,Accessories,3230,Nebraska,L,Magenta,Spring,2.7,Yes,Express,Yes,33,PhonePe,Annually,Middle-aged,365
204,70,Male,Scarf,Accessories,3230,Indiana,S,Yellow,Fall,3.2,Yes,Next Day Air,Yes,18,Net Banking,Weekly,Seniors,7
205,24,Male,Sneakers,Footwear,8500,Arizona,M,Yellow,Fall,4.0,Yes,Store Pickup,Yes,35,Cash,Bi-Weekly,Young-adults,14
206,67,Male,Shirt,Clothing,5440,Hawaii,M,Silver,Winter,3.0,Yes,Standard,Yes,25,Google Pay,Weekly,Seniors,7
207,24,Male,T-shirt,Clothing,4675,Wisconsin,L,Silver,Summer,4.2,Yes,Free Shipping,Yes,6,PhonePe,Fortnightly,Young-adults,14
208,62,Male,Gloves,Accessories,7735,Karnataka,M,Silver,Summer,2.9,Yes,Express,Yes,17,Net Banking,Bi-Weekly,Seniors,14
209,57,Male,Skirt,Clothing,3230,Wisconsin,M,Gold,Spring,4.1,Yes,Store Pickup,Yes,17,Credit Card,Monthly,Middle-aged,30
210,55,Male,Sandals,Footwear,8245,Minnesota,S,Olive,Winter,3.2,Yes,Store Pickup,Yes,44,Cash,Every 3 Months,Middle-aged,90
211,45,Male,Jacket,Outerwear,1870,Vermont,L,Teal,Fall,3.0,Yes,2-Day Shipping,Yes,6,Google Pay,Fortnightly,Middle-aged,14
212,69,Male,Skirt,Clothing,7820,South Dakota,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,45,Debit Card,Fortnightly,Seniors,14
213,67,Male,Handbag,Accessories,7140,Kerala,L,Blue,Fall,4.2,Yes,Express,Yes,7,Debit Card,Annually,Seniors,365
214,30,Male,Handbag,Accessories,7905,West Bengal,L,Peach,Fall,4.4,Yes,Store Pickup,Yes,11,Debit Card,Every 3 Months,Young-adults,90
215,24,Male,Jacket,Outerwear,4250,Hawaii,L,Blue,Summer,4.2,Yes,Next Day Air,Yes,41,Cash,Every 3 Months,Young-adults,90
216,62,Male,Scarf,Accessories,5440,New Jersey,S,Orange,Spring,2.8,Yes,2-Day Shipping,Yes,24,Google Pay,Bi-Weekly,Seniors,14
217,43,Male,Shorts,Clothing,5185,Telangana,L,Yellow,Spring,3.7,Yes,Free Shipping,Yes,21,PhonePe,Weekly,Adults,7
218,35,Male,Sunglasses,Accessories,4080,Odisha,M,Purple,Winter,3.5,Yes,Next Day Air,Yes,24,Net Banking,Annually,Adults,365
219,28,Male,T-shirt,Clothing,3825,Andhra Pradesh,S,Magenta,Spring,2.9,Yes,Store Pickup,Yes,8,Credit Card,Quarterly,Young-adults,90
220,32,Male,Belt,Accessories,7480,West Bengal,M,Cyan,Spring,3.0,Yes,Free Shipping,Yes,12,Cash,Fortnightly,Adults,14
221,39,Male,Sneakers,Footwear,4845,Arizona,S,Indigo,Spring,3.7,Yes,Express,Yes,48,Debit Card,Fortnightly,Adults,14
222,28,Male,Hat,Accessories,5780,North Carolina,XL,Magenta,Summer,4.4,Yes,Store Pickup,Yes,6,Net Banking,Quarterly,Young-adults,90
223,47,Male,Gloves,Accessories,7990,New York,XL,Gray,Spring,4.5,Yes,2-Day Shipping,Yes,14,Google Pay,Fortnightly,Middle-aged,14
224,20,Male,Pants,Clothing,3485,Kerala,M,Turquoise,Spring,4.8,Yes,Free Shipping,Yes,34,Google Pay,Annually,Young-adults,365
225,63,Male,Socks,Clothing,7055,South Dakota,S,Beige,Summer,2.9,Yes,Free Shipping,Yes,12,Cash,Every 3 Months,Seniors,90
226,25,Male,Jacket,Outerwear,1870,Rajasthan,M,Olive,Spring,3.2,Yes,Next Day Air,Yes,11,Net Banking,Annually,Young-adults,365
227,29,Male,Shoes,Footwear,6290,Telangana,L,Violet,Spring,3.3,Yes,Free Shipping,Yes,5,Google Pay,Monthly,Young-adults,30
228,50,Male,Jeans,Clothing,7650,Karnataka,M,Turquoise,Winter,4.2,Yes,Standard,Yes,25,PhonePe,Fortnightly,Middle-aged,14
229,18,Male,Socks,Clothing,6715,New Hampshire,M,White,Spring,2.9,Yes,Store Pickup,Yes,11,Credit Card,Annually,Young-adults,365
230,70,Male,Sandals,Footwear,2380,Ohio,S,Silver,Spring,4.6,Yes,Next Day Air,Yes,27,Google Pay,Every 3 Months,Seniors,90
231,66,Male,Scarf,Accessories,7480,Utah,L,Olive,Fall,4.1,Yes,Standard,Yes,43,Credit Card,Annually,Seniors,365
232,28,Male,Blouse,Clothing,2210,Tennessee,M,Blue,Spring,3.1,Yes,2-Day Shipping,Yes,18,Debit Card,Every 3 Months,Young-adults,90
233,54,Male,Jewelry,Accessories,2295,Hawaii,L,Purple,Winter,4.2,Yes,Express,Yes,32,Net Banking,Bi-Weekly,Middle-aged,14
234,19,Male,Sweater,Clothing,7055,Arizona,XL,Yellow,Fall,4.5,Yes,Next Day Air,Yes,27,Net Banking,Every 3 Months,Young-adults,90
235,20,Male,Gloves,Accessories,3315,South Dakota,S,Silver,Summer,3.7,Yes,Next Day Air,Yes,24,Credit Card,Weekly,Young-adults,7
236,43,Male,Sunglasses,Accessories,7565,New Jersey,M,Cyan,Winter,3.7,Yes,Free Shipping,Yes,31,Debit Card,Quarterly,Adults,90
237,38,Male,Coat,Outerwear,5780,North Dakota,L,Green,Winter,3.4,Yes,Next Day Air,Yes,39,Google Pay,Fortnightly,Adults,14
238,50,Male,Dress,Clothing,7650,Assam,M,Beige,Summer,3.0,Yes,Store Pickup,Yes,36,Debit Card,Fortnightly,Middle-aged,14
239,64,Male,Skirt,Clothing,2890,Ohio,M,Peach,Fall,4.2,Yes,Free Shipping,Yes,5,Cash,Annually,Seniors,365
240,49,Male,Pants,Clothing,4335,Vermont,L,Yellow,Summer,2.9,Yes,Express,Yes,47,Credit Card,Bi-Weekly,Middle-aged,14
241,47,Male,Sweater,Clothing,3825,Maharastra,XL,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,29,Net Banking,Fortnightly,Middle-aged,14
242,36,Male,Hoodie,Clothing,7480,Gujarat,M,Peach,Winter,4.1,Yes,Free Shipping,Yes,43,PhonePe,Bi-Weekly,Adults,14
243,55,Male,Coat,Outerwear,7225,New York,L,Gray,Summer,4.3,Yes,Store Pickup,Yes,40,Debit Card,Every 3 Months,Middle-aged,90
244,25,Male,Jewelry,Accessories,8500,Karnataka,M,Olive,Winter,2.8,Yes,2-Day Shipping,Yes,4,Debit Card,Monthly,Young-adults,30
245,53,Male,Belt,Accessories,3570,Tamil Nadu,S,Indigo,Spring,4.9,Yes,2-Day Shipping,Yes,39,Google Pay,Weekly,Middle-aged,7
246,49,Male,Sandals,Footwear,4505,Karnataka,L,Charcoal,Summer,3.3,Yes,Next Day Air,Yes,45,PhonePe,Fortnightly,Middle-aged,14
247,35,Male,Sunglasses,Accessories,7310,West Bengal,XL,Beige,Spring,3.2,Yes,Express,Yes,20,PhonePe,Bi-Weekly,Adults,14
248,29,Male,Sweater,Clothing,5610,Maharastra,XL,Brown,Spring,4.4,Yes,Standard,Yes,14,Debit Card,Weekly,Young-adults,7
249,47,Male,Belt,Accessories,8500,Pennsylvania,M,Blue,Winter,4.8,Yes,Express,Yes,33,Google Pay,Weekly,Middle-aged,7
250,53,Male,Handbag,Accessories,3995,Alaska,S,Teal,Fall,4.2,Yes,Standard,Yes,18,Credit Card,Annually,Middle-aged,365
251,33,Male,Skirt,Clothing,2125,Mississippi,L,Black,Fall,4.0,Yes,Express,Yes,9,Net Banking,Weekly,Adults,7
252,21,Male,Handbag,Accessories,4335,Kerala,XL,Gold,Winter,2.5,Yes,Standard,Yes,34,Google Pay,Annually,Young-adults,365
253,32,Male,Shorts,Clothing,3485,Gujarat,M,Violet,Summer,3.9,Yes,Free Shipping,Yes,33,PhonePe,Fortnightly,Adults,14
254,52,Male,Boots,Footwear,6205,Odisha,L,Cyan,Winter,4.9,Yes,2-Day Shipping,Yes,15,Net Banking,Bi-Weekly,Middle-aged,14
255,67,Male,Sunglasses,Accessories,3570,Indiana,M,White,Winter,3.5,Yes,Store Pickup,Yes,4,Google Pay,Bi-Weekly,Seniors,14
256,43,Male,Scarf,Accessories,1700,Maryland,M,Charcoal,Spring,4.2,Yes,Free Shipping,Yes,25,Debit Card,Annually,Adults,365
257,58,Male,Jewelry,Accessories,2550,South Dakota,XL,Violet,Spring,4.7,Yes,Express,Yes,20,Credit Card,Every 3 Months,Seniors,90
258,20,Male,Handbag,Accessories,4505,Kerala,M,Red,Summer,4.5,Yes,Express,Yes,5,Credit Card,Quarterly,Young-adults,90
259,61,Male,Gloves,Accessories,6290,Alabama,S,Lavender,Spring,2.8,Yes,Express,Yes,16,Cash,Quarterly,Seniors,90
260,32,Male,Jeans,Clothing,4845,Punjab,M,Gold,Fall,2.9,Yes,Standard,Yes,13,Debit Card,Annually,Adults,365
261,38,Male,Hat,Accessories,4845,Maharastra,S,Red,Winter,3.2,Yes,2-Day Shipping,Yes,11,Credit Card,Every 3 Months,Adults,90
262,21,Male,Jeans,Clothing,6545,Andhra Pradesh,L,Magenta,Winter,4.9,Yes,Standard,Yes,21,Credit Card,Annually,Young-adults,365
263,37,Male,Pants,Clothing,3400,Hawaii,M,Teal,Summer,3.7,Yes,Next Day Air,Yes,6,Debit Card,Annually,Adults,365
264,27,Male,Shorts,Clothing,3910,Assam,M,Purple,Summer,4.3,Yes,Store Pickup,Yes,29,PhonePe,Monthly,Young-adults,30
265,36,Male,Pants,Clothing,6630,Colorado,S,Charcoal,Fall,3.9,Yes,Store Pickup,Yes,15,Cash,Annually,Adults,365
266,32,Male,Backpack,Accessories,5015,Michigan,M,Gray,Spring,3.2,Yes,2-Day Shipping,Yes,17,Net Banking,Bi-Weekly,Adults,14
267,51,Male,Jewelry,Accessories,6375,Punjab,L,White,Summer,3.1,Yes,Express,Yes,32,Credit Card,Weekly,Middle-aged,7
268,64,Male,Sweater,Clothing,4590,Maryland,M,Olive,Spring,3.9,Yes,2-Day Shipping,Yes,42,PhonePe,Annually,Seniors,365
269,68,Male,Shoes,Footwear,3570,Georgia,M,Charcoal,Spring,2.6,Yes,Store Pickup,Yes,21,Cash,Monthly,Seniors,30
270,68,Male,Blouse,Clothing,3740,Georgia,M,Charcoal,Winter,3.3,Yes,Next Day Air,Yes,9,Cash,Bi-Weekly,Seniors,14
271,33,Male,Jeans,Clothing,4420,North Dakota,XL,Orange,Fall,4.6,Yes,Free Shipping,Yes,16,Net Banking,Annually,Adults,365
272,65,Male,Sunglasses,Accessories,5865,Maryland,XL,Yellow,Summer,4.6,Yes,Express,Yes,42,Credit Card,Fortnightly,Seniors,14
273,48,Male,Jewelry,Accessories,2210,Tamil Nadu,M,Beige,Summer,4.4,Yes,2-Day Shipping,Yes,37,Debit Card,Bi-Weekly,Middle-aged,14
274,69,Male,Coat,Outerwear,2805,North Dakota,S,Silver,Spring,4.2,Yes,Express,Yes,32,Debit Card,Quarterly,Seniors,90
275,59,Male,Jewelry,Accessories,2720,Maryland,M,Indigo,Spring,3.0,Yes,Express,Yes,28,Cash,Bi-Weekly,Seniors,14
276,48,Male,Backpack,Accessories,7225,Kerala,XL,Lavender,Winter,4.0,Yes,Express,Yes,13,Credit Card,Weekly,Middle-aged,7
277,25,Male,Skirt,Clothing,2550,South Dakota,XL,Turquoise,Fall,3.5,Yes,Express,Yes,11,Net Banking,Fortnightly,Young-adults,14
278,29,Male,Shirt,Clothing,2465,Georgia,M,Green,Winter,3.0,Yes,Store Pickup,Yes,36,Net Banking,Bi-Weekly,Young-adults,14
279,57,Male,Sweater,Clothing,8075,Hawaii,M,Orange,Spring,3.7,Yes,Express,Yes,23,Debit Card,Annually,Middle-aged,365
280,23,Male,Sneakers,Footwear,5865,Rajasthan,L,Turquoise,Summer,4.0,Yes,Standard,Yes,37,Net Banking,Monthly,Young-adults,30
281,45,Male,Sandals,Footwear,5865,Maharastra,S,Cyan,Fall,4.2,Yes,2-Day Shipping,Yes,21,Cash,Bi-Weekly,Middle-aged,14
282,38,Male,Belt,Accessories,5185,Odisha,XL,Charcoal,Spring,2.5,Yes,Standard,Yes,22,Debit Card,Bi-Weekly,Adults,14
283,21,Male,Skirt,Clothing,7990,Minnesota,M,Teal,Summer,3.0,Yes,2-Day Shipping,Yes,9,Cash,Monthly,Young-adults,30
284,32,Male,Sweater,Clothing,2550,Maharastra,S,Maroon,Fall,3.2,Yes,Next Day Air,Yes,16,PhonePe,Annually,Adults,365
285,63,Male,Skirt,Clothing,3825,Ohio,M,Red,Summer,3.5,Yes,Standard,Yes,4,Google Pay,Quarterly,Seniors,90
286,29,Male,Handbag,Accessories,3315,Karnataka,XL,Yellow,Summer,4.8,Yes,Express,Yes,3,Debit Card,Bi-Weekly,Young-adults,14
287,27,Male,Jewelry,Accessories,4335,Nebraska,L,Gray,Summer,2.6,Yes,Store Pickup,Yes,6,Debit Card,Annually,Young-adults,365
288,56,Male,Scarf,Accessories,3145,Gujarat,L,Blue,Spring,3.4,Yes,2-Day Shipping,Yes,18,PhonePe,Fortnightly,Middle-aged,14
289,30,Male,T-shirt,Clothing,5270,North Carolina,M,Lavender,Winter,3.7,Yes,2-Day Shipping,Yes,34,PhonePe,Bi-Weekly,Young-adults,14
290,49,Male,Coat,Outerwear,7225,New York,M,Yellow,Fall,4.5,Yes,2-Day Shipping,Yes,26,Credit Card,Monthly,Middle-aged,30
291,58,Male,T-shirt,Clothing,2805,Colorado,M,Indigo,Winter,3.7,Yes,Standard,Yes,50,Google Pay,Weekly,Seniors,7
292,57,Male,Dress,Clothing,2210,Gujarat,XL,Violet,Fall,3.3,Yes,Next Day Air,Yes,40,Net Banking,Monthly,Middle-aged,30
293,60,Male,Shoes,Footwear,8415,Utah,M,Green,Spring,4.7,Yes,Free Shipping,Yes,24,Cash,Quarterly,Seniors,90
294,69,Male,Handbag,Accessories,3315,Connecticut,M,White,Spring,2.7,Yes,Express,Yes,33,Google Pay,Annually,Seniors,365
295,70,Male,Skirt,Clothing,1700,New Jersey,M,Gold,Spring,4.6,Yes,Store Pickup,Yes,19,Credit Card,Every 3 Months,Seniors,90
296,53,Male,Sunglasses,Accessories,3570,Kerala,M,Indigo,Winter,2.7,Yes,Store Pickup,Yes,24,Credit Card,Quarterly,Middle-aged,90
297,25,Male,Sandals,Footwear,6290,Indiana,S,Lavender,Spring,4.8,Yes,2-Day Shipping,Yes,19,Credit Card,Weekly,Young-adults,7
298,48,Male,Shoes,Footwear,2210,Gujarat,XL,Purple,Summer,4.4,Yes,Standard,Yes,4,Credit Card,Bi-Weekly,Middle-aged,14
299,69,Male,T-shirt,Clothing,4505,Maryland,M,Lavender,Winter,4.0,Yes,Standard,Yes,11,PhonePe,Every 3 Months,Seniors,90
300,25,Male,Sneakers,Footwear,6800,Pennsylvania,M,Maroon,Summer,3.2,Yes,Next Day Air,Yes,28,Google Pay,Fortnightly,Young-adults,14
301,29,Male,Hat,Accessories,8330,Assam,M,Teal,Spring,4.4,Yes,Store Pickup,Yes,24,Google Pay,Weekly,Young-adults,7
302,46,Male,Skirt,Clothing,8075,Pennsylvania,M,Green,Spring,3.8,Yes,Standard,Yes,25,Credit Card,Every 3 Months,Middle-aged,90
303,37,Male,Sweater,Clothing,3740,Gujarat,L,Olive,Summer,3.6,Yes,Express,Yes,27,Net Banking,Every 3 Months,Adults,90
304,20,Male,Sandals,Footwear,5100,Tamil Nadu,M,Turquoise,Summer,3.3,Yes,Next Day Air,Yes,49,PhonePe,Weekly,Young-adults,7
305,40,Male,Dress,Clothing,7140,Tamil Nadu,M,Green,Winter,3.4,Yes,Next Day Air,Yes,45,Credit Card,Bi-Weekly,Adults,14
306,60,Male,Sweater,Clothing,5015,Utah,M,Teal,Fall,3.5,Yes,2-Day Shipping,Yes,26,Google Pay,Annually,Seniors,365
307,26,Male,Jacket,Outerwear,4165,North Dakota,S,White,Summer,3.6,Yes,Express,Yes,4,Cash,Annually,Young-adults,365
308,29,Male,Gloves,Accessories,2720,Tamil Nadu,M,Orange,Winter,3.2,Yes,Free Shipping,Yes,3,Credit Card,Every 3 Months,Young-adults,90
309,66,Male,Handbag,Accessories,2465,Maryland,M,Beige,Fall,3.7,Yes,Standard,Yes,45,PhonePe,Bi-Weekly,Seniors,14
310,66,Male,Dress,Clothing,1870,Minnesota,M,Yellow,Spring,4.5,Yes,Standard,Yes,21,Cash,Fortnightly,Seniors,14
311,56,Male,Pants,Clothing,7225,Maharastra,M,Charcoal,Winter,4.6,Yes,Standard,Yes,50,Cash,Fortnightly,Middle-aged,14
312,69,Male,Jeans,Clothing,4420,Karnataka,L,Silver,Winter,4.1,Yes,Store Pickup,Yes,19,Net Banking,Monthly,Seniors,30
313,38,Male,Pants,Clothing,7565,Telangana,L,Green,Spring,3.4,Yes,Next Day Air,Yes,6,Google Pay,Annually,Adults,365
314,42,Male,Dress,Clothing,6545,Vermont,M,Pink,Spring,3.7,Yes,Express,Yes,50,Credit Card,Every 3 Months,Adults,90
315,30,Male,Pants,Clothing,2040,New Jersey,M,Purple,Summer,3.3,Yes,Store Pickup,Yes,17,Debit Card,Every 3 Months,Young-adults,90
316,66,Male,Jewelry,Accessories,2040,Wisconsin,XL,Orange,Spring,4.5,Yes,Express,Yes,24,Debit Card,Annually,Seniors,365
317,36,Male,Handbag,Accessories,1870,Andhra Pradesh,M,Charcoal,Fall,3.3,Yes,Free Shipping,Yes,46,PhonePe,Monthly,Adults,30
318,58,Male,Sweater,Clothing,6970,Kerala,L,Teal,Fall,4.3,Yes,Standard,Yes,42,Cash,Every 3 Months,Seniors,90
319,45,Male,Backpack,Accessories,5695,South Dakota,M,Beige,Winter,2.5,Yes,Standard,Yes,10,Cash,Annually,Middle-aged,365
320,47,Male,Shorts,Clothing,6290,Andhra Pradesh,XL,White,Spring,2.6,Yes,Standard,Yes,1,Cash,Every 3 Months,Middle-aged,90
321,66,Male,Jewelry,Accessories,6120,Kansas,L,White,Summer,4.9,Yes,Standard,Yes,28,Debit Card,Quarterly,Seniors,90
322,41,Male,Sneakers,Footwear,3060,Vermont,L,Orange,Summer,4.7,Yes,Free Shipping,Yes,48,Debit Card,Quarterly,Adults,90
323,41,Male,Belt,Accessories,8075,Tennessee,S,Cyan,Winter,3.0,Yes,Standard,Yes,47,Credit Card,Monthly,Adults,30
324,66,Male,Hoodie,Clothing,6630,Tennessee,M,Orange,Winter,3.5,Yes,Next Day Air,Yes,29,Google Pay,Bi-Weekly,Seniors,14
325,37,Male,Shirt,Clothing,6970,Kerala,M,Olive,Summer,4.8,Yes,Standard,Yes,37,PhonePe,Quarterly,Adults,90
326,70,Male,Pants,Clothing,5950,Vermont,M,Charcoal,Winter,4.3,Yes,Free Shipping,Yes,38,Debit Card,Annually,Seniors,365
327,62,Male,Scarf,Accessories,3485,New Jersey,M,White,Fall,3.2,Yes,Store Pickup,Yes,48,Net Banking,Weekly,Seniors,7
328,61,Male,Coat,Outerwear,3570,Assam,M,Teal,Summer,3.1,Yes,Free Shipping,Yes,36,Google Pay,Weekly,Seniors,7
329,48,Male,Coat,Outerwear,4250,Tamil Nadu,M,Yellow,Fall,2.8,Yes,Free Shipping,Yes,9,Credit Card,Weekly,Middle-aged,7
330,70,Male,Socks,Clothing,2635,West Bengal,S,White,Summer,2.9,Yes,2-Day Shipping,Yes,34,Net Banking,Monthly,Seniors,30
331,46,Male,Sweater,Clothing,4335,North Dakota,M,Beige,Winter,3.7,Yes,Express,Yes,43,PhonePe,Bi-Weekly,Middle-aged,14
332,31,Male,Shirt,Clothing,8330,Tamil Nadu,L,Beige,Fall,3.3,Yes,Store Pickup,Yes,46,Google Pay,Quarterly,Young-adults,90
333,19,Male,Shirt,Clothing,7310,New York,M,Maroon,Winter,2.8,Yes,2-Day Shipping,Yes,5,Credit Card,Monthly,Young-adults,30
334,39,Male,Sweater,Clothing,5440,Alaska,M,Teal,Winter,4.5,Yes,Standard,Yes,15,Net Banking,Bi-Weekly,Adults,14
335,41,Male,Blouse,Clothing,3910,Kansas,M,Lavender,Fall,2.6,Yes,Next Day Air,Yes,30,Credit Card,Annually,Adults,365
336,20,Male,Sweater,Clothing,7225,Tamil Nadu,L,Maroon,Spring,3.7,Yes,Standard,Yes,44,PhonePe,Every 3 Months,Young-adults,90
337,36,Male,Hat,Accessories,6885,Karnataka,S,Orange,Fall,4.4,Yes,Express,Yes,16,Google Pay,Annually,Adults,365
338,32,Male,Sweater,Clothing,5015,New Mexico,M,Cyan,Winter,4.3,Yes,2-Day Shipping,Yes,16,Net Banking,Annually,Adults,365
339,69,Male,Hoodie,Clothing,6715,Telangana,M,Silver,Winter,3.5,Yes,Express,Yes,16,Cash,Weekly,Seniors,7
340,40,Male,Shorts,Clothing,2805,Pennsylvania,M,Teal,Spring,3.8,Yes,2-Day Shipping,Yes,21,Credit Card,Every 3 Months,Adults,90
341,40,Male,Shorts,Clothing,3995,New Jersey,L,Blue,Summer,3.5,Yes,Express,Yes,39,PhonePe,Every 3 Months,Adults,90
342,20,Male,Hat,Accessories,1700,Utah,S,Blue,Summer,4.6,Yes,Store Pickup,Yes,40,Debit Card,Bi-Weekly,Young-adults,14
343,64,Male,Coat,Outerwear,3060,Karnataka,M,Olive,Spring,2.6,Yes,Next Day Air,Yes,48,Credit Card,Every 3 Months,Seniors,90
344,27,Male,Sandals,Footwear,3315,Nebraska,M,Purple,Summer,4.4,Yes,Next Day Air,Yes,26,PhonePe,Monthly,Young-adults,30
345,24,Male,Skirt,Clothing,6035,Kerala,M,Charcoal,Winter,4.0,Yes,Standard,Yes,46,Debit Card,Monthly,Young-adults,30
346,48,Male,Shoes,Footwear,5015,Kerala,S,Olive,Winter,4.4,Yes,Next Day Air,Yes,27,Net Banking,Annually,Middle-aged,365
347,49,Male,Jeans,Clothing,4250,New Mexico,L,Violet,Spring,4.7,Yes,Next Day Air,Yes,5,Cash,Weekly,Middle-aged,7
348,36,Male,Sandals,Footwear,3485,Tamil Nadu,L,Red,Fall,3.9,Yes,Store Pickup,Yes,43,Google Pay,Fortnightly,Adults,14
349,56,Male,Blouse,Clothing,5015,South Carolina,M,Beige,Fall,2.7,Yes,Free Shipping,Yes,17,Google Pay,Fortnightly,Middle-aged,14
350,37,Male,Hat,Accessories,7395,Arizona,M,Green,Winter,3.7,Yes,2-Day Shipping,Yes,3,Net Banking,Bi-Weekly,Adults,14
351,42,Male,Sweater,Clothing,5780,Karnataka,M,Violet,Spring,2.6,Yes,2-Day Shipping,Yes,47,Net Banking,Fortnightly,Adults,14
352,28,Male,Skirt,Clothing,7650,New York,M,Teal,Winter,3.9,Yes,Standard,Yes,24,Debit Card,Bi-Weekly,Young-adults,14
353,27,Male,Jeans,Clothing,6035,Telangana,XL,Yellow,Fall,4.9,Yes,Next Day Air,Yes,12,Cash,Every 3 Months,Young-adults,90
354,63,Male,Sneakers,Footwear,5440,Haryana,L,Yellow,Fall,4.1,Yes,Store Pickup,Yes,35,Debit Card,Monthly,Seniors,30
355,58,Male,Jewelry,Accessories,6460,Pennsylvania,S,Olive,Fall,3.0,Yes,Free Shipping,Yes,42,PhonePe,Weekly,Seniors,7
356,37,Male,Jewelry,Accessories,3570,Tamil Nadu,XL,Magenta,Fall,4.1,Yes,2-Day Shipping,Yes,1,Google Pay,Every 3 Months,Adults,90
357,56,Male,Pants,Clothing,6800,West Bengal,L,Black,Spring,3.7,Yes,Standard,Yes,27,Cash,Weekly,Middle-aged,7
358,18,Male,Belt,Accessories,4760,Rajasthan,M,Olive,Spring,4.0,Yes,Standard,Yes,16,Credit Card,Bi-Weekly,Young-adults,14
359,48,Male,Hat,Accessories,2125,Minnesota,XL,Magenta,Summer,3.6,Yes,Express,Yes,36,Credit Card,Every 3 Months,Middle-aged,90
360,31,Male,Sneakers,Footwear,6290,Georgia,M,Olive,Winter,3.0,Yes,Store Pickup,Yes,30,Credit Card,Every 3 Months,Young-adults,90
361,51,Male,Pants,Clothing,2550,Karnataka,M,Teal,Summer,3.0,Yes,Standard,Yes,18,Debit Card,Fortnightly,Middle-aged,14
362,65,Male,T-shirt,Clothing,8160,West Bengal,M,White,Spring,2.6,Yes,Free Shipping,Yes,45,Cash,Annually,Seniors,365
363,53,Male,Sneakers,Footwear,5440,Telangana,M,Charcoal,Fall,3.4,Yes,Free Shipping,Yes,1,PhonePe,Fortnightly,Middle-aged,14
364,55,Male,Shorts,Clothing,7480,Tamil Nadu,L,Yellow,Winter,3.1,Yes,Free Shipping,Yes,42,Net Banking,Fortnightly,Middle-aged,14
365,62,Male,Shoes,Footwear,7480,North Dakota,L,Charcoal,Summer,3.0,Yes,Free Shipping,Yes,7,PhonePe,Every 3 Months,Seniors,90
